"DOI","Authors","Year","Species","Organism Group","Environment","Life Stage","In vitro/in vivo","Sex","Estimated Body Length (cm)","Estimated Maximum Ingestible Size (mm)","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Recovery (Days)","Acute/Chronic","Number of Doses","Replicates","Sample Size","Dosing Frequency","Chemicals Added","Added Chemical Dose (nominal)","Added Chemical Dose (measured)","Plotted Dose Values","Unaligned Dose Values","Dose Metric","Alignment","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Cell or Tissue","Effect Metric","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Particle Width (μm)","Size Category","Particle Surface Area (μm^2)","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Uptake Validation Method","Tissue Distribution","Organisms Fed?"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase Activity","Subcell","intestine","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,8e-6,8e-6,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Superoxide Dismutase Activity","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.01,0.01,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Superoxide Dismutase Activity","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Superoxide Dismutase Activity","Subcell","intestine","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,8e-6,8e-6,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.01,0.01,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","intestine","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,8e-6,8e-6,"µg/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase mRNA expression","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.01,0.01,"µg/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase mRNA expression","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase mRNA expression","Subcell","intestine","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,8e-6,8e-6,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Glutathione Peroxidase mRNA expression","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.01,0.01,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Glutathione Peroxidase mRNA expression","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Glutathione Peroxidase mRNA expression","Subcell","intestine","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,8e-6,8e-6,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","sod mRNA expression","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.01,0.01,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","sod mRNA expression","Subcell","intestine",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","sod mRNA expression","Subcell","intestine","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,8e-6,8e-6,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase Activity","Subcell","gills",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.01,0.01,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase Activity","Subcell","gills",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase Activity","Subcell","gills","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,8e-6,8e-6,"µg/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase Activity","Subcell","gills",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.01,0.01,"µg/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase Activity","Subcell","gills",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase Activity","Subcell","gills","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,8e-6,8e-6,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Superoxide Dismutase Activity","Subcell","gills",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.01,0.01,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Superoxide Dismutase Activity","Subcell","gills",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Superoxide Dismutase Activity","Subcell","gills","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,8e-6,8e-6,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","gills",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.01,0.01,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","gills",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
"10.1016/j.marpolbul.2019.110627","Revel",2020,"Crassostrea gigas","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","Yes","Y","N","artificial_medium","Not Reported","Not Reported",NA,"30",15,NA,NA,10,NA,"Acute",3,"3","10",1,"Not Reported",0,NA,0.1,0.1,"µg/mL","Unaligned","No","Not Reported","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","gills","HONEC","Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,287,220.99,"100µm < 1mm",148471.3391615998,4917004.044923486,0.004597398782003459,"No","Y","N","N","modified","unknown","N","not_cleaned","none","Y","N","none","Y","kohdigestion FTIR","gills,gut,other tissues","Yes"
